17, -22, -23 -> 100, 100, In car and on glass, Выключен
17, -22, -22 -> 100, 100, In car and on glass, Выключен
17, -22, -21 -> 100, 100, In car and on glass, Выключен
17, -22, -20 -> 100, 100, In car and on glass, Выключен
17, -22, -19 -> 100, 100, In car and on glass, Выключен
17, -22, -18 -> 100, 100, In car and on glass, Выключен
17, -22, -17 -> 100, 100, In car and on glass, Выключен
17, -22, -16 -> 100, 100, In car and on glass, Выключен
17, -22, -15 -> 100, 100, In car and on glass, Выключен
17, -22, -14 -> 100, 100, In car and on glass, Выключен
17, -22, -13 -> 100, 100, In car and on glass, Выключен
17, -22, -12 -> 100, 100, In car and on glass, Выключен
17, -22, -11 -> 100, 100, In car and on glass, Выключен
17, -22, -10 -> 100, 100, In car and on glass, Выключен
17, -22, -9 -> 100, 100, In car and on glass, Выключен
17, -22, -8 -> 100, 100, In car and on glass, Выключен
17, -22, -7 -> 100, 100, In car and on glass, Выключен
17, -22, -6 -> 100, 100, In car and on glass, Выключен
17, -22, -5 -> 100, 100, In car and on glass, Выключен
17, -22, -4 -> 100, 100, In car and on glass, Выключен
17, -22, -3 -> 100, 100, In car and on glass, Выключен
17, -22, -2 -> 100, 100, In car and on glass, Выключен
17, -22, -1 -> 100, 100, In car and on glass, Выключен
17, -22, 0 -> 100, 100, In car and on glass, Выключен
17, -22, 1 -> 100, 100, In car and on glass, Выключен
17, -22, 2 -> 100, 100, In car and on glass, Выключен
17, -22, 3 -> 100, 100, In car and on glass, Выключен
17, -22, 4 -> 100, 100, In car and on glass, Выключен
17, -22, 5 -> 100, 100, In car and on glass, Выключен
17, -22, 6 -> 100, 100, In car and on glass, Выключен
17, -22, 7 -> 100, 100, In car and on glass, Выключен
17, -22, 8 -> 100, 100, In car and on glass, Выключен
17, -22, 9 -> 100, 100, In car and on glass, Выключен
17, -22, 10 -> 100, 79, In car and on glass, Выключен
17, -22, 11 -> 100, 77, In car and on glass, Выключен
17, -22, 12 -> 100, 75, In car and on glass, Выключен
17, -22, 13 -> 100, 74, In car and on glass, Выключен
17, -22, 14 -> 100, 72, In car and on glass, Выключен
17, -22, 15 -> 100, 70, In car and on glass, Выключен
17, -22, 16 -> 100, 68, In car and on glass, Выключен
17, -22, 17 -> 100, 67, In car and on glass, Выключен
17, -22, 18 -> 15, 72, In car, Выключен
17, -22, 19 -> 15, 77, In car, Выключен
17, -22, 20 -> 15, 82, In car, Выключен
17, -22, 21 -> 15, 87, In car, Выключен
17, -22, 22 -> 15, 93, In car, Выключен
17, -22, 23 -> 15, 98, In car, Выключен
17, -22, 24 -> 15, 100, In car, Выключен
17, -22, 25 -> 15, 100, In car, Выключен
17, -22, 26 -> 15, 100, In car, Выключен
17, -22, 27 -> 15, 100, In car, Выключен
17, -22, 28 -> 15, 100, In car, Выключен
17, -22, 29 -> 15, 100, In car, Выключен
17, -22, 30 -> 15, 100, In car, Выключен
17, -22, 31 -> 15, 100, In car, Выключен
17, -22, 32 -> 15, 100, In car, Выключен
17, -22, 33 -> 15, 100, In car, Выключен
17, -22, 34 -> 15, 100, In car, Выключен
17, -22, 35 -> 15, 100, In car, Выключен
17, -22, 36 -> 15, 100, In car, Выключен
17, -22, 37 -> 15, 100, In car, Выключен
17, -22, 38 -> 15, 100, In car, Выключен
17, -22, 39 -> 15, 100, In car, Выключен
17, -21, -25 -> 100, 100, In car and on glass, Выключен
17, -21, -24 -> 100, 100, In car and on glass, Выключен
17, -21, -23 -> 100, 100, In car and on glass, Выключен
17, -21, -22 -> 100, 100, In car and on glass, Выключен
17, -21, -21 -> 100, 100, In car and on glass, Выключен
17, -21, -20 -> 100, 100, In car and on glass, Выключен
17, -21, -19 -> 100, 100, In car and on glass, Выключен
17, -21, -18 -> 100, 100, In car and on glass, Выключен
17, -21, -17 -> 100, 100, In car and on glass, Выключен
17, -21, -16 -> 100, 100, In car and on glass, Выключен
17, -21, -15 -> 100, 100, In car and on glass, Выключен
17, -21, -14 -> 100, 100, In car and on glass, Выключен
17, -21, -13 -> 100, 100, In car and on glass, Выключен
17, -21, -12 -> 100, 100, In car and on glass, Выключен
17, -21, -11 -> 100, 100, In car and on glass, Выключен
17, -21, -10 -> 100, 100, In car and on glass, Выключен
17, -21, -9 -> 100, 100, In car and on glass, Выключен
17, -21, -8 -> 100, 100, In car and on glass, Выключен
17, -21, -7 -> 100, 100, In car and on glass, Выключен
17, -21, -6 -> 100, 100, In car and on glass, Выключен
17, -21, -5 -> 100, 100, In car and on glass, Выключен
17, -21, -4 -> 100, 100, In car and on glass, Выключен
17, -21, -3 -> 100, 100, In car and on glass, Выключен
17, -21, -2 -> 100, 100, In car and on glass, Выключен
17, -21, -1 -> 100, 100, In car and on glass, Выключен
17, -21, 0 -> 100, 100, In car and on glass, Выключен
17, -21, 1 -> 100, 100, In car and on glass, Выключен
17, -21, 2 -> 100, 100, In car and on glass, Выключен
17, -21, 3 -> 100, 100, In car and on glass, Выключен
17, -21, 4 -> 100, 100, In car and on glass, Выключен
17, -21, 5 -> 100, 100, In car and on glass, Выключен
17, -21, 6 -> 100, 100, In car and on glass, Выключен
17, -21, 7 -> 100, 100, In car and on glass, Выключен
17, -21, 8 -> 100, 100, In car and on glass, Выключен
17, -21, 9 -> 100, 100, In car and on glass, Выключен
17, -21, 10 -> 100, 77, In car and on glass, Выключен
17, -21, 11 -> 100, 75, In car and on glass, Выключен
17, -21, 12 -> 100, 74, In car and on glass, Выключен
17, -21, 13 -> 100, 72, In car and on glass, Выключен
17, -21, 14 -> 100, 70, In car and on glass, Выключен
17, -21, 15 -> 100, 68, In car and on glass, Выключен
17, -21, 16 -> 100, 67, In car and on glass, Выключен
17, -21, 17 -> 100, 65, In car and on glass, Выключен
17, -21, 18 -> 15, 70, In car, Выключен
17, -21, 19 -> 15, 75, In car, Выключен
17, -21, 20 -> 15, 81, In car, Выключен
17, -21, 21 -> 15, 86, In car, Выключен
17, -21, 22 -> 15, 91, In car, Выключен
17, -21, 23 -> 15, 96, In car, Выключен
17, -21, 24 -> 15, 100, In car, Выключен
17, -21, 25 -> 15, 100, In car, Выключен
17, -21, 26 -> 15, 100, In car, Выключен
17, -21, 27 -> 15, 100, In car, Выключен
17, -21, 28 -> 15, 100, In car, Выключен
17, -21, 29 -> 15, 100, In car, Выключен
17, -21, 30 -> 15, 100, In car, Выключен
17, -21, 31 -> 15, 100, In car, Выключен
17, -21, 32 -> 15, 100, In car, Выключен
17, -21, 33 -> 15, 100, In car, Выключен
17, -21, 34 -> 15, 100, In car, Выключен
17, -21, 35 -> 15, 100, In car, Выключен
17, -21, 36 -> 15, 100, In car, Выключен
17, -21, 37 -> 15, 100, In car, Выключен
17, -21, 38 -> 15, 100, In car, Выключен
17, -21, 39 -> 15, 100, In car, Выключен
17, -20, -25 -> 100, 100, In car and on glass, Выключен
17, -20, -24 -> 100, 100, In car and on glass, Выключен
17, -20, -23 -> 100, 100, In car and on glass, Выключен
17, -20, -22 -> 100, 100, In car and on glass, Выключен
17, -20, -21 -> 100, 100, In car and on glass, Выключен
17, -20, -20 -> 100, 100, In car and on glass, Выключен
17, -20, -19 -> 100, 100, In car and on glass, Выключен
17, -20, -18 -> 100, 100, In car and on glass, Выключен
17, -20, -17 -> 100, 100, In car and on glass, Выключен
17, -20, -16 -> 100, 100, In car and on glass, Выключен
17, -20, -15 -> 100, 100, In car and on glass, Выключен
17, -20, -14 -> 100, 100, In car and on glass, Выключен
17, -20, -13 -> 100, 100, In car and on glass, Выключен
17, -20, -12 -> 100, 100, In car and on glass, Выключен
17, -20, -11 -> 100, 100, In car and on glass, Выключен
17, -20, -10 -> 100, 100, In car and on glass, Выключен
17, -20, -9 -> 100, 100, In car and on glass, Выключен
17, -20, -8 -> 100, 100, In car and on glass, Выключен
17, -20, -7 -> 100, 100, In car and on glass, Выключен
17, -20, -6 -> 100, 100, In car and on glass, Выключен
17, -20, -5 -> 100, 100, In car and on glass, Выключен
17, -20, -4 -> 100, 100, In car and on glass, Выключен
17, -20, -3 -> 100, 100, In car and on glass, Выключен
17, -20, -2 -> 100, 100, In car and on glass, Выключен
17, -20, -1 -> 100, 100, In car and on glass, Выключен
17, -20, 0 -> 100, 100, In car and on glass, Выключен
17, -20, 1 -> 100, 100, In car and on glass, Выключен
17, -20, 2 -> 100, 100, In car and on glass, Выключен
17, -20, 3 -> 100, 100, In car and on glass, Выключен
17, -20, 4 -> 100, 100, In car and on glass, Выключен
17, -20, 5 -> 100, 100, In car and on glass, Выключен
17, -20, 6 -> 100, 100, In car and on glass, Выключен
17, -20, 7 -> 100, 100, In car and on glass, Выключен
17, -20, 8 -> 100, 100, In car and on glass, Выключен
17, -20, 9 -> 100, 100, In car and on glass, Выключен
17, -20, 10 -> 100, 75, In car and on glass, Выключен
17, -20, 11 -> 100, 74, In car and on glass, Выключен
17, -20, 12 -> 100, 72, In car and on glass, Выключен
17, -20, 13 -> 100, 70, In car and on glass, Выключен
17, -20, 14 -> 100, 68, In car and on glass, Выключен
17, -20, 15 -> 100, 67, In car and on glass, Выключен
17, -20, 16 -> 100, 65, In car and on glass, Выключен
17, -20, 17 -> 100, 63, In car and on glass, Выключен
17, -20, 18 -> 15, 68, In car, Выключен
17, -20, 19 -> 15, 74, In car, Выключен
17, -20, 20 -> 15, 79, In car, Выключен
17, -20, 21 -> 15, 84, In car, Выключен
17, -20, 22 -> 15, 89, In car, Выключен
17, -20, 23 -> 15, 94, In car, Выключен
17, -20, 24 -> 15, 100, In car, Выключен
17, -20, 25 -> 15, 100, In car, Выключен
17, -20, 26 -> 15, 100, In car, Выключен
17, -20, 27 -> 15, 100, In car, Выключен
17, -20, 28 -> 15, 100, In car, Выключен
17, -20, 29 -> 15, 100, In car, Выключен
17, -20, 30 -> 15, 100, In car, Выключен
17, -20, 31 -> 15, 100, In car, Выключен
17, -20, 32 -> 15, 100, In car, Выключен
17, -20, 33 -> 15, 100, In car, Выключен
17, -20, 34 -> 15, 100, In car, Выключен
17, -20, 35 -> 15, 100, In car, Выключен
17, -20, 36 -> 15, 100, In car, Выключен
17, -20, 37 -> 15, 100, In car, Выключен
17, -20, 38 -> 15, 100, In car, Выключен
17, -20, 39 -> 15, 100, In car, Выключен
17, -19, -25 -> 100, 100, In car and on glass, Выключен
17, -19, -24 -> 100, 100, In car and on glass, Выключен
17, -19, -23 -> 100, 100, In car and on glass, Выключен
17, -19, -22 -> 100, 100, In car and on glass, Выключен
17, -19, -21 -> 100, 100, In car and on glass, Выключен
17, -19, -20 -> 100, 100, In car and on glass, Выключен
17, -19, -19 -> 100, 100, In car and on glass, Выключен
17, -19, -18 -> 100, 100, In car and on glass, Выключен
17, -19, -17 -> 100, 100, In car and on glass, Выключен
17, -19, -16 -> 100, 100, In car and on glass, Выключен
17, -19, -15 -> 100, 100, In car and on glass, Выключен
17, -19, -14 -> 100, 100, In car and on glass, Выключен
17, -19, -13 -> 100, 100, In car and on glass, Выключен
17, -19, -12 -> 100, 100, In car and on glass, Выключен
17, -19, -11 -> 100, 100, In car and on glass, Выключен
17, -19, -10 -> 100, 100, In car and on glass, Выключен
17, -19, -9 -> 100, 100, In car and on glass, Выключен
17, -19, -8 -> 100, 100, In car and on glass, Выключен
17, -19, -7 -> 100, 100, In car and on glass, Выключен
17, -19, -6 -> 100, 100, In car and on glass, Выключен
17, -19, -5 -> 100, 100, In car and on glass, Выключен
17, -19, -4 -> 100, 100, In car and on glass, Выключен
17, -19, -3 -> 100, 100, In car and on glass, Выключен
17, -19, -2 -> 100, 100, In car and on glass, Выключен
17, -19, -1 -> 100, 100, In car and on glass, Выключен
17, -19, 0 -> 100, 100, In car and on glass, Выключен
17, -19, 1 -> 100, 100, In car and on glass, Выключен
17, -19, 2 -> 100, 100, In car and on glass, Выключен
17, -19, 3 -> 100, 100, In car and on glass, Выключен
17, -19, 4 -> 100, 100, In car and on glass, Выключен
17, -19, 5 -> 100, 100, In car and on glass, Выключен
17, -19, 6 -> 100, 100, In car and on glass, Выключен
17, -19, 7 -> 100, 100, In car and on glass, Выключен
17, -19, 8 -> 100, 100, In car and on glass, Выключен
17, -19, 9 -> 100, 100, In car and on glass, Выключен
17, -19, 10 -> 100, 74, In car and on glass, Выключен
17, -19, 11 -> 100, 72, In car and on glass, Выключен
17, -19, 12 -> 100, 70, In car and on glass, Выключен
17, -19, 13 -> 100, 68, In car and on glass, Выключен
17, -19, 14 -> 100, 67, In car and on glass, Выключен
17, -19, 15 -> 100, 65, In car and on glass, Выключен
17, -19, 16 -> 100, 63, In car and on glass, Выключен
17, -19, 17 -> 100, 62, In car and on glass, Выключен
17, -19, 18 -> 15, 67, In car, Выключен
17, -19, 19 -> 15, 72, In car, Выключен
17, -19, 20 -> 15, 77, In car, Выключен
17, -19, 21 -> 15, 82, In car, Выключен
17, -19, 22 -> 15, 87, In car, Выключен
17, -19, 23 -> 15, 93, In car, Выключен
17, -19, 24 -> 15, 98, In car, Выключен
17, -19, 25 -> 15, 100, In car, Выключен
17, -19, 26 -> 15, 100, In car, Выключен
17, -19, 27 -> 15, 100, In car, Выключен
17, -19, 28 -> 15, 100, In car, Выключен
17, -19, 29 -> 15, 100, In car, Выключен
17, -19, 30 -> 15, 100, In car, Выключен
17, -19, 31 -> 15, 100, In car, Выключен
17, -19, 32 -> 15, 100, In car, Выключен
17, -19, 33 -> 15, 100, In car, Выключен
17, -19, 34 -> 15, 100, In car, Выключен
17, -19, 35 -> 15, 100, In car, Выключен
17, -19, 36 -> 15, 100, In car, Выключен
17, -19, 37 -> 15, 100, In car, Выключен
17, -19, 38 -> 15, 100, In car, Выключен
17, -19, 39 -> 15, 100, In car, Выключен
17, -18, -25 -> 100, 100, In car and on glass, Выключен
17, -18, -24 -> 100, 100, In car and on glass, Выключен
17, -18, -23 -> 100, 100, In car and on glass, Выключен
17, -18, -22 -> 100, 100, In car and on glass, Выключен
17, -18, -21 -> 100, 100, In car and on glass, Выключен
17, -18, -20 -> 100, 100, In car and on glass, Выключен
17, -18, -19 -> 100, 100, In car and on glass, Выключен
17, -18, -18 -> 100, 100, In car and on glass, Выключен
17, -18, -17 -> 100, 100, In car and on glass, Выключен
17, -18, -16 -> 100, 100, In car and on glass, Выключен
17, -18, -15 -> 100, 100, In car and on glass, Выключен
17, -18, -14 -> 100, 100, In car and on glass, Выключен
17, -18, -13 -> 100, 100, In car and on glass, Выключен
17, -18, -12 -> 100, 100, In car and on glass, Выключен
17, -18, -11 -> 100, 100, In car and on glass, Выключен
17, -18, -10 -> 100, 100, In car and on glass, Выключен
17, -18, -9 -> 100, 100, In car and on glass, Выключен
17, -18, -8 -> 100, 100, In car and on glass, Выключен
17, -18, -7 -> 100, 100, In car and on glass, Выключен
17, -18, -6 -> 100, 100, In car and on glass, Выключен
17, -18, -5 -> 100, 100, In car and on glass, Выключен
17, -18, -4 -> 100, 100, In car and on glass, Выключен
17, -18, -3 -> 100, 100, In car and on glass, Выключен
17, -18, -2 -> 100, 100, In car and on glass, Выключен
17, -18, -1 -> 100, 100, In car and on glass, Выключен
17, -18, 0 -> 100, 100, In car and on glass, Выключен
17, -18, 1 -> 100, 100, In car and on glass, Выключен
17, -18, 2 -> 100, 100, In car and on glass, Выключен
17, -18, 3 -> 100, 100, In car and on glass, Выключен
17, -18, 4 -> 100, 100, In car and on glass, Выключен
17, -18, 5 -> 100, 100, In car and on glass, Выключен
17, -18, 6 -> 100, 100, In car and on glass, Выключен
17, -18, 7 -> 100, 100, In car and on glass, Выключен
17, -18, 8 -> 100, 100, In car and on glass, Выключен
17, -18, 9 -> 100, 100, In car and on glass, Выключен
17, -18, 10 -> 100, 72, In car and on glass, Выключен
17, -18, 11 -> 100, 70, In car and on glass, Выключен
17, -18, 12 -> 100, 68, In car and on glass, Выключен
17, -18, 13 -> 100, 67, In car and on glass, Выключен
17, -18, 14 -> 100, 65, In car and on glass, Выключен
17, -18, 15 -> 100, 63, In car and on glass, Выключен
17, -18, 16 -> 100, 62, In car and on glass, Выключен
17, -18, 17 -> 100, 60, In car and on glass, Выключен
17, -18, 18 -> 15, 65, In car, Выключен
17, -18, 19 -> 15, 70, In car, Выключен
17, -18, 20 -> 15, 75, In car, Выключен
17, -18, 21 -> 15, 81, In car, Выключен
17, -18, 22 -> 15, 86, In car, Выключен
17, -18, 23 -> 15, 91, In car, Выключен
17, -18, 24 -> 15, 96, In car, Выключен
17, -18, 25 -> 15, 100, In car, Выключен
17, -18, 26 -> 15, 100, In car, Выключен
17, -18, 27 -> 15, 100, In car, Выключен
17, -18, 28 -> 15, 100, In car, Выключен
17, -18, 29 -> 15, 100, In car, Выключен
17, -18, 30 -> 15, 100, In car, Выключен
17, -18, 31 -> 15, 100, In car, Выключен
17, -18, 32 -> 15, 100, In car, Выключен
17, -18, 33 -> 15, 100, In car, Выключен
17, -18, 34 -> 15, 100, In car, Выключен
17, -18, 35 -> 15, 100, In car, Выключен
17, -18, 36 -> 15, 100, In car, Выключен
17, -18, 37 -> 15, 100, In car, Выключен
17, -18, 38 -> 15, 100, In car, Выключен
17, -18, 39 -> 15, 100, In car, Выключен
17, -17, -25 -> 100, 100, In car and on glass, Выключен
17, -17, -24 -> 100, 100, In car and on glass, Выключен
17, -17, -23 -> 100, 100, In car and on glass, Выключен
17, -17, -22 -> 100, 100, In car and on glass, Выключен
17, -17, -21 -> 100, 100, In car and on glass, Выключен
